Timeline,filters,Count
"2017-08-05 04:00",CMSProd,385
"2017-08-05 04:00",CMSPool,836
"2017-08-05 04:00",PhEDEx,"1,405"
"2017-08-05 04:00",LCGAdmin,390
"2017-08-05 04:00",LIGO,16
"2017-08-05 04:00",Others,0
"2017-08-05 05:00",CMSProd,376
"2017-08-05 05:00",CMSPool,785
"2017-08-05 05:00",PhEDEx,"1,886"
"2017-08-05 05:00",LCGAdmin,381
"2017-08-05 05:00",LIGO,12
"2017-08-05 05:00",Others,0
"2017-08-05 06:00",CMSProd,292
"2017-08-05 06:00",CMSPool,861
"2017-08-05 06:00",PhEDEx,"1,472"
"2017-08-05 06:00",LCGAdmin,408
"2017-08-05 06:00",LIGO,16
"2017-08-05 06:00",Others,0
"2017-08-05 07:00",CMSProd,511
"2017-08-05 07:00",CMSPool,"1,154"
"2017-08-05 07:00",PhEDEx,"1,215"
"2017-08-05 07:00",LCGAdmin,406
"2017-08-05 07:00",LIGO,8
"2017-08-05 07:00",Others,0
"2017-08-05 08:00",CMSProd,298
"2017-08-05 08:00",CMSPool,522
"2017-08-05 08:00",PhEDEx,"1,151"
"2017-08-05 08:00",LCGAdmin,386
"2017-08-05 08:00",LIGO,16
"2017-08-05 08:00",Others,0
"2017-08-05 09:00",CMSProd,377
"2017-08-05 09:00",CMSPool,532
"2017-08-05 09:00",PhEDEx,766
"2017-08-05 09:00",LCGAdmin,398
"2017-08-05 09:00",LIGO,16
"2017-08-05 09:00",Others,0
"2017-08-05 10:00",CMSProd,469
"2017-08-05 10:00",CMSPool,"1,321"
"2017-08-05 10:00",PhEDEx,689
"2017-08-05 10:00",LCGAdmin,365
"2017-08-05 10:00",LIGO,12
"2017-08-05 10:00",Others,0
"2017-08-05 11:00",CMSProd,410
"2017-08-05 11:00",CMSPool,"1,244"
"2017-08-05 11:00",PhEDEx,743
"2017-08-05 11:00",LCGAdmin,427
"2017-08-05 11:00",LIGO,16
"2017-08-05 11:00",Others,0
"2017-08-05 12:00",CMSProd,608
"2017-08-05 12:00",CMSPool,764
"2017-08-05 12:00",PhEDEx,707
"2017-08-05 12:00",LCGAdmin,405
"2017-08-05 12:00",LIGO,16
"2017-08-05 12:00",Others,0
"2017-08-05 13:00",CMSProd,476
"2017-08-05 13:00",CMSPool,"1,682"
"2017-08-05 13:00",PhEDEx,919
"2017-08-05 13:00",LCGAdmin,411
"2017-08-05 13:00",LIGO,16
"2017-08-05 13:00",Others,0
"2017-08-05 14:00",CMSProd,311
"2017-08-05 14:00",CMSPool,977
"2017-08-05 14:00",PhEDEx,"1,279"
"2017-08-05 14:00",LCGAdmin,401
"2017-08-05 14:00",LIGO,12
"2017-08-05 14:00",Others,0
"2017-08-05 15:00",CMSProd,139
"2017-08-05 15:00",CMSPool,"2,094"
"2017-08-05 15:00",PhEDEx,"2,009"
"2017-08-05 15:00",LCGAdmin,377
"2017-08-05 15:00",LIGO,16
"2017-08-05 15:00",Others,0
"2017-08-05 16:00",CMSProd,150
"2017-08-05 16:00",CMSPool,"1,556"
"2017-08-05 16:00",PhEDEx,"1,808"
"2017-08-05 16:00",LCGAdmin,383
"2017-08-05 16:00",LIGO,8
"2017-08-05 16:00",Others,0
"2017-08-05 17:00",CMSProd,130
"2017-08-05 17:00",CMSPool,782
"2017-08-05 17:00",PhEDEx,"1,425"
"2017-08-05 17:00",LCGAdmin,379
"2017-08-05 17:00",LIGO,16
"2017-08-05 17:00",Others,0
"2017-08-05 18:00",CMSProd,96
"2017-08-05 18:00",CMSPool,394
"2017-08-05 18:00",PhEDEx,"1,591"
"2017-08-05 18:00",LCGAdmin,401
"2017-08-05 18:00",LIGO,16
"2017-08-05 18:00",Others,0
"2017-08-05 19:00",CMSProd,91
"2017-08-05 19:00",CMSPool,671
"2017-08-05 19:00",PhEDEx,"1,716"
"2017-08-05 19:00",LCGAdmin,386
"2017-08-05 19:00",LIGO,16
"2017-08-05 19:00",Others,0
"2017-08-05 20:00",CMSProd,100
"2017-08-05 20:00",CMSPool,984
"2017-08-05 20:00",PhEDEx,"1,922"
"2017-08-05 20:00",LCGAdmin,387
"2017-08-05 20:00",LIGO,12
"2017-08-05 20:00",Others,0
"2017-08-05 21:00",CMSProd,95
"2017-08-05 21:00",CMSPool,956
"2017-08-05 21:00",PhEDEx,"2,308"
"2017-08-05 21:00",LCGAdmin,381
"2017-08-05 21:00",LIGO,16
"2017-08-05 21:00",Others,0
"2017-08-05 22:00",CMSProd,88
"2017-08-05 22:00",CMSPool,"1,317"
"2017-08-05 22:00",PhEDEx,"2,309"
"2017-08-05 22:00",LCGAdmin,372
"2017-08-05 22:00",LIGO,16
"2017-08-05 22:00",Others,0
"2017-08-05 23:00",CMSProd,80
"2017-08-05 23:00",CMSPool,"1,061"
"2017-08-05 23:00",PhEDEx,"1,493"
"2017-08-05 23:00",LCGAdmin,387
"2017-08-05 23:00",LIGO,16
"2017-08-05 23:00",Others,0
"2017-08-06 00:00",CMSProd,75
"2017-08-06 00:00",CMSPool,818
"2017-08-06 00:00",PhEDEx,"2,059"
"2017-08-06 00:00",LCGAdmin,372
"2017-08-06 00:00",LIGO,8
"2017-08-06 00:00",Others,0
"2017-08-06 01:00",CMSProd,68
"2017-08-06 01:00",CMSPool,776
"2017-08-06 01:00",PhEDEx,"1,971"
"2017-08-06 01:00",LCGAdmin,387
"2017-08-06 01:00",LIGO,12
"2017-08-06 01:00",Others,0
"2017-08-06 02:00",CMSProd,73
"2017-08-06 02:00",CMSPool,"4,713"
"2017-08-06 02:00",PhEDEx,"1,871"
"2017-08-06 02:00",LCGAdmin,376
"2017-08-06 02:00",LIGO,16
"2017-08-06 02:00",Others,0
"2017-08-06 03:00",CMSProd,68
"2017-08-06 03:00",CMSPool,"6,192"
"2017-08-06 03:00",PhEDEx,"1,665"
"2017-08-06 03:00",LCGAdmin,390
"2017-08-06 03:00",LIGO,16
"2017-08-06 03:00",Others,0
"2017-08-06 04:00",CMSProd,57
"2017-08-06 04:00",CMSPool,"5,978"
"2017-08-06 04:00",PhEDEx,"1,290"
"2017-08-06 04:00",LCGAdmin,433
"2017-08-06 04:00",LIGO,12
"2017-08-06 04:00",Others,0
"2017-08-06 05:00",CMSProd,64
"2017-08-06 05:00",CMSPool,"5,408"
"2017-08-06 05:00",PhEDEx,"1,761"
"2017-08-06 05:00",LCGAdmin,370
"2017-08-06 05:00",LIGO,20
"2017-08-06 05:00",Others,0
"2017-08-06 06:00",CMSProd,67
"2017-08-06 06:00",CMSPool,"6,439"
"2017-08-06 06:00",PhEDEx,"2,191"
"2017-08-06 06:00",LCGAdmin,397
"2017-08-06 06:00",LIGO,8
"2017-08-06 06:00",Others,0
"2017-08-06 07:00",CMSProd,76
"2017-08-06 07:00",CMSPool,"6,842"
"2017-08-06 07:00",PhEDEx,"1,661"
"2017-08-06 07:00",LCGAdmin,384
"2017-08-06 07:00",LIGO,20
"2017-08-06 07:00",Others,0
"2017-08-06 08:00",CMSProd,64
"2017-08-06 08:00",CMSPool,"4,911"
"2017-08-06 08:00",PhEDEx,"1,431"
"2017-08-06 08:00",LCGAdmin,407
"2017-08-06 08:00",LIGO,16
"2017-08-06 08:00",Others,0
"2017-08-06 09:00",CMSProd,69
"2017-08-06 09:00",CMSPool,"2,412"
"2017-08-06 09:00",PhEDEx,"1,515"
"2017-08-06 09:00",LCGAdmin,420
"2017-08-06 09:00",LIGO,8
"2017-08-06 09:00",Others,0
"2017-08-06 10:00",CMSProd,65
"2017-08-06 10:00",CMSPool,"1,400"
"2017-08-06 10:00",PhEDEx,"1,529"
"2017-08-06 10:00",LCGAdmin,384
"2017-08-06 10:00",LIGO,16
"2017-08-06 10:00",Others,0
"2017-08-06 11:00",CMSProd,67
"2017-08-06 11:00",CMSPool,"1,815"
"2017-08-06 11:00",PhEDEx,"1,759"
"2017-08-06 11:00",LCGAdmin,394
"2017-08-06 11:00",LIGO,12
"2017-08-06 11:00",Others,0
"2017-08-06 12:00",CMSProd,67
"2017-08-06 12:00",CMSPool,"1,419"
"2017-08-06 12:00",PhEDEx,"1,593"
"2017-08-06 12:00",LCGAdmin,408
"2017-08-06 12:00",LIGO,16
"2017-08-06 12:00",Others,0
"2017-08-06 13:00",CMSProd,78
"2017-08-06 13:00",CMSPool,"3,935"
"2017-08-06 13:00",PhEDEx,"1,563"
"2017-08-06 13:00",LCGAdmin,412
"2017-08-06 13:00",LIGO,16
"2017-08-06 13:00",Others,0
"2017-08-06 14:00",CMSProd,85
"2017-08-06 14:00",CMSPool,"2,991"
"2017-08-06 14:00",PhEDEx,"1,552"
"2017-08-06 14:00",LCGAdmin,403
"2017-08-06 14:00",LIGO,16
"2017-08-06 14:00",Others,0
"2017-08-06 15:00",CMSProd,"2,586"
"2017-08-06 15:00",CMSPool,"2,622"
"2017-08-06 15:00",PhEDEx,"2,520"
"2017-08-06 15:00",LCGAdmin,395
"2017-08-06 15:00",LIGO,16
"2017-08-06 15:00",Others,0
"2017-08-06 16:00",CMSProd,268
"2017-08-06 16:00",CMSPool,"2,845"
"2017-08-06 16:00",PhEDEx,"2,829"
"2017-08-06 16:00",LCGAdmin,403
"2017-08-06 16:00",LIGO,8
"2017-08-06 16:00",Others,0
"2017-08-06 17:00",CMSProd,484
"2017-08-06 17:00",CMSPool,"3,177"
"2017-08-06 17:00",PhEDEx,"3,665"
"2017-08-06 17:00",LCGAdmin,378
"2017-08-06 17:00",LIGO,12
"2017-08-06 17:00",Others,0
"2017-08-06 18:00",CMSProd,491
"2017-08-06 18:00",CMSPool,"2,592"
"2017-08-06 18:00",PhEDEx,"2,848"
"2017-08-06 18:00",LCGAdmin,389
"2017-08-06 18:00",LIGO,16
"2017-08-06 18:00",Others,0
"2017-08-06 19:00",CMSProd,659
"2017-08-06 19:00",CMSPool,"4,335"
"2017-08-06 19:00",PhEDEx,"2,720"
"2017-08-06 19:00",LCGAdmin,405
"2017-08-06 19:00",LIGO,16
"2017-08-06 19:00",Others,0
"2017-08-06 20:00",CMSProd,806
"2017-08-06 20:00",CMSPool,"4,420"
"2017-08-06 20:00",PhEDEx,"2,255"
"2017-08-06 20:00",LCGAdmin,392
"2017-08-06 20:00",LIGO,12
"2017-08-06 20:00",Others,0
"2017-08-06 21:00",CMSProd,992
"2017-08-06 21:00",CMSPool,"3,216"
"2017-08-06 21:00",PhEDEx,"1,991"
"2017-08-06 21:00",LCGAdmin,393
"2017-08-06 21:00",LIGO,16
"2017-08-06 21:00",Others,0
"2017-08-06 22:00",CMSProd,925
"2017-08-06 22:00",CMSPool,"2,079"
"2017-08-06 22:00",PhEDEx,"1,868"
"2017-08-06 22:00",LCGAdmin,398
"2017-08-06 22:00",LIGO,16
"2017-08-06 22:00",Others,0
"2017-08-06 23:00",CMSProd,680
"2017-08-06 23:00",CMSPool,"2,671"
"2017-08-06 23:00",PhEDEx,"1,978"
"2017-08-06 23:00",LCGAdmin,394
"2017-08-06 23:00",LIGO,16
"2017-08-06 23:00",Others,0
"2017-08-07 00:00",CMSProd,878
"2017-08-07 00:00",CMSPool,"1,984"
"2017-08-07 00:00",PhEDEx,"1,338"
"2017-08-07 00:00",LCGAdmin,431
"2017-08-07 00:00",LIGO,12
"2017-08-07 00:00",Others,0
"2017-08-07 01:00",CMSProd,882
"2017-08-07 01:00",CMSPool,"2,317"
"2017-08-07 01:00",PhEDEx,"1,540"
"2017-08-07 01:00",LCGAdmin,388
"2017-08-07 01:00",LIGO,12
"2017-08-07 01:00",Others,0
"2017-08-07 02:00",CMSProd,711
"2017-08-07 02:00",CMSPool,"1,979"
"2017-08-07 02:00",PhEDEx,"1,301"
"2017-08-07 02:00",LCGAdmin,393
"2017-08-07 02:00",LIGO,12
"2017-08-07 02:00",Others,0
"2017-08-07 03:00",CMSProd,"1,577"
"2017-08-07 03:00",CMSPool,"1,554"
"2017-08-07 03:00",PhEDEx,938
"2017-08-07 03:00",LCGAdmin,366
"2017-08-07 03:00",LIGO,16
"2017-08-07 03:00",Others,0
"2017-08-07 04:00",CMSProd,883
"2017-08-07 04:00",CMSPool,919
"2017-08-07 04:00",PhEDEx,"1,087"
"2017-08-07 04:00",LCGAdmin,350
"2017-08-07 04:00",LIGO,16
"2017-08-07 04:00",Others,0
"2017-08-07 05:00",CMSProd,"1,023"
"2017-08-07 05:00",CMSPool,"1,480"
"2017-08-07 05:00",PhEDEx,"1,335"
"2017-08-07 05:00",LCGAdmin,377
"2017-08-07 05:00",LIGO,16
"2017-08-07 05:00",Others,0
"2017-08-07 06:00",CMSProd,800
"2017-08-07 06:00",CMSPool,"1,210"
"2017-08-07 06:00",PhEDEx,"1,183"
"2017-08-07 06:00",LCGAdmin,428
"2017-08-07 06:00",LIGO,16
"2017-08-07 06:00",Others,0
"2017-08-07 07:00",CMSProd,819
"2017-08-07 07:00",CMSPool,"1,500"
"2017-08-07 07:00",PhEDEx,"1,082"
"2017-08-07 07:00",LCGAdmin,398
"2017-08-07 07:00",LIGO,12
"2017-08-07 07:00",Others,0
"2017-08-07 08:00",CMSProd,758
"2017-08-07 08:00",CMSPool,"1,287"
"2017-08-07 08:00",PhEDEx,765
"2017-08-07 08:00",LCGAdmin,409
"2017-08-07 08:00",LIGO,16
"2017-08-07 08:00",Others,2
"2017-08-07 09:00",CMSProd,742
"2017-08-07 09:00",CMSPool,"1,071"
"2017-08-07 09:00",PhEDEx,818
"2017-08-07 09:00",LCGAdmin,386
"2017-08-07 09:00",LIGO,12
"2017-08-07 09:00",Others,0
"2017-08-07 10:00",CMSProd,855
"2017-08-07 10:00",CMSPool,726
"2017-08-07 10:00",PhEDEx,978
"2017-08-07 10:00",LCGAdmin,405
"2017-08-07 10:00",LIGO,12
"2017-08-07 10:00",Others,2
"2017-08-07 11:00",CMSProd,"1,285"
"2017-08-07 11:00",CMSPool,"1,480"
"2017-08-07 11:00",PhEDEx,"1,204"
"2017-08-07 11:00",LCGAdmin,395
"2017-08-07 11:00",LIGO,16
"2017-08-07 11:00",Others,2
"2017-08-07 12:00",CMSProd,785
"2017-08-07 12:00",CMSPool,740
"2017-08-07 12:00",PhEDEx,"1,020"
"2017-08-07 12:00",LCGAdmin,378
"2017-08-07 12:00",LIGO,12
"2017-08-07 12:00",Others,0
"2017-08-07 13:00",CMSProd,769
"2017-08-07 13:00",CMSPool,649
"2017-08-07 13:00",PhEDEx,564
"2017-08-07 13:00",LCGAdmin,394
"2017-08-07 13:00",LIGO,16
"2017-08-07 13:00",Others,0
"2017-08-07 14:00",CMSProd,"1,738"
"2017-08-07 14:00",CMSPool,"1,376"
"2017-08-07 14:00",PhEDEx,407
"2017-08-07 14:00",LCGAdmin,408
"2017-08-07 14:00",LIGO,16
"2017-08-07 14:00",Others,0
"2017-08-07 15:00",CMSProd,"1,797"
"2017-08-07 15:00",CMSPool,"1,392"
"2017-08-07 15:00",PhEDEx,378
"2017-08-07 15:00",LCGAdmin,367
"2017-08-07 15:00",LIGO,16
"2017-08-07 15:00",Others,4
"2017-08-07 16:00",CMSProd,"1,584"
"2017-08-07 16:00",CMSPool,"1,370"
"2017-08-07 16:00",PhEDEx,252
"2017-08-07 16:00",LCGAdmin,403
"2017-08-07 16:00",LIGO,16
"2017-08-07 16:00",Others,"4,975"
"2017-08-07 17:00",CMSProd,"1,897"
"2017-08-07 17:00",CMSPool,"1,026"
"2017-08-07 17:00",PhEDEx,"1,060"
"2017-08-07 17:00",LCGAdmin,361
"2017-08-07 17:00",LIGO,12
"2017-08-07 17:00",Others,"6,416"
"2017-08-07 18:00",CMSProd,"1,409"
"2017-08-07 18:00",CMSPool,"1,144"
"2017-08-07 18:00",PhEDEx,730
"2017-08-07 18:00",LCGAdmin,389
"2017-08-07 18:00",LIGO,8
"2017-08-07 18:00",Others,238
"2017-08-07 19:00",CMSProd,"1,131"
"2017-08-07 19:00",CMSPool,690
"2017-08-07 19:00",PhEDEx,865
"2017-08-07 19:00",LCGAdmin,443
"2017-08-07 19:00",LIGO,16
"2017-08-07 19:00",Others,120
"2017-08-07 20:00",CMSProd,640
"2017-08-07 20:00",CMSPool,755
"2017-08-07 20:00",PhEDEx,653
"2017-08-07 20:00",LCGAdmin,395
"2017-08-07 20:00",LIGO,12
"2017-08-07 20:00",Others,199
"2017-08-07 21:00",CMSProd,825
"2017-08-07 21:00",CMSPool,659
"2017-08-07 21:00",PhEDEx,656
"2017-08-07 21:00",LCGAdmin,377
"2017-08-07 21:00",LIGO,16
"2017-08-07 21:00",Others,137
"2017-08-07 22:00",CMSProd,"1,055"
"2017-08-07 22:00",CMSPool,994
"2017-08-07 22:00",PhEDEx,"1,032"
"2017-08-07 22:00",LCGAdmin,409
"2017-08-07 22:00",LIGO,16
"2017-08-07 22:00",Others,"5,176"
"2017-08-07 23:00",CMSProd,840
"2017-08-07 23:00",CMSPool,963
"2017-08-07 23:00",PhEDEx,"2,007"
"2017-08-07 23:00",LCGAdmin,408
"2017-08-07 23:00",LIGO,16
"2017-08-07 23:00",Others,"1,256"
"2017-08-08 00:00",CMSProd,"1,364"
"2017-08-08 00:00",CMSPool,"1,074"
"2017-08-08 00:00",PhEDEx,"1,408"
"2017-08-08 00:00",LCGAdmin,381
"2017-08-08 00:00",LIGO,16
"2017-08-08 00:00",Others,118
"2017-08-08 01:00",CMSProd,955
"2017-08-08 01:00",CMSPool,"1,044"
"2017-08-08 01:00",PhEDEx,"1,986"
"2017-08-08 01:00",LCGAdmin,503
"2017-08-08 01:00",LIGO,16
"2017-08-08 01:00",Others,34
"2017-08-08 02:00",CMSProd,950
"2017-08-08 02:00",CMSPool,906
"2017-08-08 02:00",PhEDEx,"1,104"
"2017-08-08 02:00",LCGAdmin,603
"2017-08-08 02:00",LIGO,8
"2017-08-08 02:00",Others,0
"2017-08-08 03:00",CMSProd,916
"2017-08-08 03:00",CMSPool,768
"2017-08-08 03:00",PhEDEx,"1,085"
"2017-08-08 03:00",LCGAdmin,377
"2017-08-08 03:00",LIGO,12
"2017-08-08 03:00",Others,0
"2017-08-08 04:00",CMSProd,937
"2017-08-08 04:00",CMSPool,588
"2017-08-08 04:00",PhEDEx,"2,255"
"2017-08-08 04:00",LCGAdmin,330
"2017-08-08 04:00",LIGO,16
"2017-08-08 04:00",Others,2
"2017-08-08 05:00",CMSProd,811
"2017-08-08 05:00",CMSPool,"1,430"
"2017-08-08 05:00",PhEDEx,"1,060"
"2017-08-08 05:00",LCGAdmin,329
"2017-08-08 05:00",LIGO,16
"2017-08-08 05:00",Others,0
"2017-08-08 06:00",CMSProd,806
"2017-08-08 06:00",CMSPool,"2,134"
"2017-08-08 06:00",PhEDEx,"2,062"
"2017-08-08 06:00",LCGAdmin,356
"2017-08-08 06:00",LIGO,16
"2017-08-08 06:00",Others,0
"2017-08-08 07:00",CMSProd,660
"2017-08-08 07:00",CMSPool,"1,141"
"2017-08-08 07:00",PhEDEx,"1,930"
"2017-08-08 07:00",LCGAdmin,332
"2017-08-08 07:00",LIGO,16
"2017-08-08 07:00",Others,0
"2017-08-08 08:00",CMSProd,698
"2017-08-08 08:00",CMSPool,"1,162"
"2017-08-08 08:00",PhEDEx,"1,270"
"2017-08-08 08:00",LCGAdmin,328
"2017-08-08 08:00",LIGO,12
"2017-08-08 08:00",Others,2
"2017-08-08 09:00",CMSProd,762
"2017-08-08 09:00",CMSPool,"1,855"
"2017-08-08 09:00",PhEDEx,"1,107"
"2017-08-08 09:00",LCGAdmin,369
"2017-08-08 09:00",LIGO,16
"2017-08-08 09:00",Others,0
"2017-08-08 10:00",CMSProd,649
"2017-08-08 10:00",CMSPool,"1,109"
"2017-08-08 10:00",PhEDEx,712
"2017-08-08 10:00",LCGAdmin,337
"2017-08-08 10:00",LIGO,8
"2017-08-08 10:00",Others,85
"2017-08-08 11:00",CMSProd,779
"2017-08-08 11:00",CMSPool,"1,780"
"2017-08-08 11:00",PhEDEx,778
"2017-08-08 11:00",LCGAdmin,321
"2017-08-08 11:00",LIGO,16
"2017-08-08 11:00",Others,"10,431"
"2017-08-08 12:00",CMSProd,840
"2017-08-08 12:00",CMSPool,"2,078"
"2017-08-08 12:00",PhEDEx,"1,493"
"2017-08-08 12:00",LCGAdmin,338
"2017-08-08 12:00",LIGO,16
"2017-08-08 12:00",Others,"6,892"
"2017-08-08 13:00",CMSProd,876
"2017-08-08 13:00",CMSPool,"1,322"
"2017-08-08 13:00",PhEDEx,873
"2017-08-08 13:00",LCGAdmin,355
"2017-08-08 13:00",LIGO,8
"2017-08-08 13:00",Others,130
"2017-08-08 14:00",CMSProd,"1,232"
"2017-08-08 14:00",CMSPool,"1,474"
"2017-08-08 14:00",PhEDEx,874
"2017-08-08 14:00",LCGAdmin,319
"2017-08-08 14:00",LIGO,222
"2017-08-08 14:00",Others,102
"2017-08-08 15:00",CMSProd,"1,202"
"2017-08-08 15:00",CMSPool,"1,328"
"2017-08-08 15:00",PhEDEx,"1,091"
"2017-08-08 15:00",LCGAdmin,365
"2017-08-08 15:00",LIGO,301
"2017-08-08 15:00",Others,83
"2017-08-08 16:00",CMSProd,"1,419"
"2017-08-08 16:00",CMSPool,928
"2017-08-08 16:00",PhEDEx,"1,365"
"2017-08-08 16:00",LCGAdmin,328
"2017-08-08 16:00",LIGO,207
"2017-08-08 16:00",Others,285
"2017-08-08 17:00",CMSProd,"1,548"
"2017-08-08 17:00",CMSPool,844
"2017-08-08 17:00",PhEDEx,833
"2017-08-08 17:00",LCGAdmin,311
"2017-08-08 17:00",LIGO,474
"2017-08-08 17:00",Others,880
"2017-08-08 18:00",CMSProd,"1,207"
"2017-08-08 18:00",CMSPool,"1,233"
"2017-08-08 18:00",PhEDEx,"1,213"
"2017-08-08 18:00",LCGAdmin,282
"2017-08-08 18:00",LIGO,52
"2017-08-08 18:00",Others,"1,351"
"2017-08-08 19:00",CMSProd,"1,613"
"2017-08-08 19:00",CMSPool,926
"2017-08-08 19:00",PhEDEx,981
"2017-08-08 19:00",LCGAdmin,319
"2017-08-08 19:00",LIGO,99
"2017-08-08 19:00",Others,"3,968"
"2017-08-08 20:00",CMSProd,"1,796"
"2017-08-08 20:00",CMSPool,540
"2017-08-08 20:00",PhEDEx,"1,511"
"2017-08-08 20:00",LCGAdmin,316
"2017-08-08 20:00",LIGO,16
"2017-08-08 20:00",Others,"9,715"
"2017-08-08 21:00",CMSProd,"3,082"
"2017-08-08 21:00",CMSPool,948
"2017-08-08 21:00",PhEDEx,"1,018"
"2017-08-08 21:00",LCGAdmin,299
"2017-08-08 21:00",LIGO,16
"2017-08-08 21:00",Others,"13,984"
"2017-08-08 22:00",CMSProd,"2,461"
"2017-08-08 22:00",CMSPool,773
"2017-08-08 22:00",PhEDEx,"1,167"
"2017-08-08 22:00",LCGAdmin,310
"2017-08-08 22:00",LIGO,12
"2017-08-08 22:00",Others,"8,407"
"2017-08-08 23:00",CMSProd,"2,656"
"2017-08-08 23:00",CMSPool,"1,084"
"2017-08-08 23:00",PhEDEx,925
"2017-08-08 23:00",LCGAdmin,310
"2017-08-08 23:00",LIGO,16
"2017-08-08 23:00",Others,843
"2017-08-09 00:00",CMSProd,"2,870"
"2017-08-09 00:00",CMSPool,705
"2017-08-09 00:00",PhEDEx,901
"2017-08-09 00:00",LCGAdmin,312
"2017-08-09 00:00",LIGO,16
"2017-08-09 00:00",Others,0
"2017-08-09 01:00",CMSProd,"4,607"
"2017-08-09 01:00",CMSPool,935
"2017-08-09 01:00",PhEDEx,"1,079"
"2017-08-09 01:00",LCGAdmin,335
"2017-08-09 01:00",LIGO,16
"2017-08-09 01:00",Others,88
"2017-08-09 02:00",CMSProd,"3,881"
"2017-08-09 02:00",CMSPool,572
"2017-08-09 02:00",PhEDEx,"1,049"
"2017-08-09 02:00",LCGAdmin,321
"2017-08-09 02:00",LIGO,16
"2017-08-09 02:00",Others,1
"2017-08-09 03:00",CMSProd,"3,123"
"2017-08-09 03:00",CMSPool,521
"2017-08-09 03:00",PhEDEx,996
"2017-08-09 03:00",LCGAdmin,303
"2017-08-09 03:00",LIGO,4
"2017-08-09 03:00",Others,0
"2017-08-09 04:00",CMSProd,"2,700"
"2017-08-09 04:00",CMSPool,726
"2017-08-09 04:00",PhEDEx,"1,238"
"2017-08-09 04:00",LCGAdmin,300
"2017-08-09 04:00",LIGO,16
"2017-08-09 04:00",Others,0
"2017-08-09 05:00",CMSProd,"2,973"
"2017-08-09 05:00",CMSPool,"1,291"
"2017-08-09 05:00",PhEDEx,"1,200"
"2017-08-09 05:00",LCGAdmin,308
"2017-08-09 05:00",LIGO,16
"2017-08-09 05:00",Others,0
"2017-08-09 06:00",CMSProd,"2,518"
"2017-08-09 06:00",CMSPool,"2,230"
"2017-08-09 06:00",PhEDEx,"1,021"
"2017-08-09 06:00",LCGAdmin,327
"2017-08-09 06:00",LIGO,16
"2017-08-09 06:00",Others,0
"2017-08-09 07:00",CMSProd,"2,295"
"2017-08-09 07:00",CMSPool,"1,942"
"2017-08-09 07:00",PhEDEx,"1,013"
"2017-08-09 07:00",LCGAdmin,307
"2017-08-09 07:00",LIGO,12
"2017-08-09 07:00",Others,0
"2017-08-09 08:00",CMSProd,"2,090"
"2017-08-09 08:00",CMSPool,"1,889"
"2017-08-09 08:00",PhEDEx,"1,073"
"2017-08-09 08:00",LCGAdmin,342
"2017-08-09 08:00",LIGO,20
"2017-08-09 08:00",Others,0
"2017-08-09 09:00",CMSProd,"2,632"
"2017-08-09 09:00",CMSPool,"3,444"
"2017-08-09 09:00",PhEDEx,960
"2017-08-09 09:00",LCGAdmin,397
"2017-08-09 09:00",LIGO,12
"2017-08-09 09:00",Others,541
"2017-08-09 10:00",CMSProd,"2,641"
"2017-08-09 10:00",CMSPool,"2,101"
"2017-08-09 10:00",PhEDEx,"2,651"
"2017-08-09 10:00",LCGAdmin,580
"2017-08-09 10:00",LIGO,12
"2017-08-09 10:00",Others,26
"2017-08-09 11:00",CMSProd,"2,276"
"2017-08-09 11:00",CMSPool,"1,335"
"2017-08-09 11:00",PhEDEx,991
"2017-08-09 11:00",LCGAdmin,560
"2017-08-09 11:00",LIGO,12
"2017-08-09 11:00",Others,294
"2017-08-09 12:00",CMSProd,"3,452"
"2017-08-09 12:00",CMSPool,"1,992"
"2017-08-09 12:00",PhEDEx,754
"2017-08-09 12:00",LCGAdmin,538
"2017-08-09 12:00",LIGO,16
"2017-08-09 12:00",Others,"1,691"
"2017-08-09 13:00",CMSProd,"2,192"
"2017-08-09 13:00",CMSPool,"1,883"
"2017-08-09 13:00",PhEDEx,973
"2017-08-09 13:00",LCGAdmin,602
"2017-08-09 13:00",LIGO,16
"2017-08-09 13:00",Others,469
"2017-08-09 14:00",CMSProd,"1,717"
"2017-08-09 14:00",CMSPool,"2,314"
"2017-08-09 14:00",PhEDEx,892
"2017-08-09 14:00",LCGAdmin,578
"2017-08-09 14:00",LIGO,12
"2017-08-09 14:00",Others,158
"2017-08-09 15:00",CMSProd,"1,717"
"2017-08-09 15:00",CMSPool,"1,406"
"2017-08-09 15:00",PhEDEx,"1,069"
"2017-08-09 15:00",LCGAdmin,601
"2017-08-09 15:00",LIGO,16
"2017-08-09 15:00",Others,54
"2017-08-09 16:00",CMSProd,"1,561"
"2017-08-09 16:00",CMSPool,791
"2017-08-09 16:00",PhEDEx,"1,713"
"2017-08-09 16:00",LCGAdmin,592
"2017-08-09 16:00",LIGO,16
"2017-08-09 16:00",Others,126
"2017-08-09 17:00",CMSProd,"1,301"
"2017-08-09 17:00",CMSPool,581
"2017-08-09 17:00",PhEDEx,"1,067"
"2017-08-09 17:00",LCGAdmin,548
"2017-08-09 17:00",LIGO,16
"2017-08-09 17:00",Others,"1,586"
"2017-08-09 18:00",CMSProd,"1,486"
"2017-08-09 18:00",CMSPool,790
"2017-08-09 18:00",PhEDEx,798
"2017-08-09 18:00",LCGAdmin,595
